Id,SalePrice
1630,374858.8228525989
1631,241264.93772644372
1632,261091.66270414254
1633,173133.62020510447
1634,182414.79093224302
1635,169272.59383882477
1636,148679.0039642687
1637,202970.64443339457
1638,176784.06715702143
1639,187169.99299199294
1640,237013.54443314555
1641,181251.3354517791
1642,255058.829862272
1643,221748.71549636626
1644,246693.19272520443
1645,206022.13004849048
1646,155092.354895807
1647,152336.99905863177
1648,126638.11899407892
1649,137396.21496230576
1650,114089.67369864217
1651,121876.90688604326
1652,97315.02696069464
1653,98475.97908302935
1654,145268.68237182792
1655,136214.87335536617
1656,145993.2606224719
1657,154921.7197821817
1658,147110.84097060465
1659,123798.50050064648
1660,156871.3819934513
1661,473873.60698493425
1662,396286.5269157016
1663,385933.042881369
1664,408475.01576196006
1665,310719.4533151798
1666,307384.6411123914
1667,373766.4472066825
1668,330505.1577770772
1669,303185.4938541883
1670,339496.2283162312
1671,258225.31507494918
1672,423825.8228007296
1673,286603.28926546755
1674,234129.0576952832
1675,200668.97805948128
1676,195896.70924350584
1677,227802.99822747472
1678,477351.735794314
1679,402682.34004565
1680,335679.700622856
1681,247210.28586813615
1682,317404.5824962711
1683,187838.1795782181
1684,170318.75908084557
1685,170048.5258791643
1686,164065.73981322622
1687,169069.8481775039
1688,186718.70634588078
1689,186835.73991883817
1690,191680.32848523158
1691,182930.28765425333
1692,246675.37960477933
1693,167049.3174670283
1694,182994.1395374935
1695,168102.9325253319
1696,273880.0187614536
1697,177246.54447474793
1698,359027.39110319584
1699,309331.70044400834
1700,264065.93203147396
1701,270102.9053183794
1702,261080.8430943565
1703,257208.93969175091
1704,283138.2927399446
1705,242991.19110070725
1706,393137.7461126145
1707,206074.7795248021
1708,207990.64415065822
1709,271341.8350569136
1710,225625.20260518882
1711,284114.61963344255
1712,258197.3960922262
1713,290537.119358369
1714,236612.04789359498
1715,211093.12459373253
1716,184864.60810316613
1717,173047.24638537786
1718,139997.96079353223
1719,213418.28213899065
1720,212487.39680725447
1721,151232.397921652
1722,119783.17750137398
1723,149535.50040923984
1724,205279.4981941041
1725,233593.94469668603
1726,181374.01546910347
1727,155615.14685876167
1728,152292.2330036215
1729,172940.14063403753
1730,163461.3077605325
1731,111000.92483515083
1732,126814.38686473387
1733,115189.67126597108
1734,127682.93789033197
1735,109586.41947090294
1736,101305.50435292741
1737,314807.32827686745
1738,282372.8244876455
1739,219817.02783700204
1740,227661.62757649712
1741,195860.52555072407
1742,172229.3119861895
1743,171902.80278953942
1744,384729.1419239771
1745,222437.1112291553
1746,178509.9721799351
1747,221072.37676420875
1748,209854.3411278841
1749,138770.96606526626
1750,122607.51136297853
1751,235228.05294537905
1752,115835.16308558855
1753,152345.4470729112
1754,194633.1752108615
1755,168436.9638854591
1756,129253.33118677668
1757,120288.61178205488
1758,149140.42773667304
1759,159519.8055438933
1760,158642.2080481334
1761,150242.1978007925
1762,182713.8828389852
1763,187675.98358332852
1764,113564.16194372177
1765,150522.58040169792
1766,194056.44051114962
1767,231891.09211613124
1768,141290.67071666644
1769,169773.17062613973
1770,149542.09245371513
1771,117489.3304176746
1772,139049.24241032635
1773,118626.55025830648
1774,141375.02469567466
1775,136593.55594271622
1776,122448.37060886784
1777,105976.04313700095
1778,136753.70653873766
1779,128616.96368750904
1780,182135.71764460628
1781,127406.6501974143
1782,88050.18471535419
1783,145744.2775954775
1784,118942.583606027
1785,126530.55857386315
1786,137558.4955540692
1787,165923.60985142714
1788,62625.01710554039
1789,96334.0849492487
1790,81487.1610487796
1791,186024.3095437082
1792,167348.13658550775
1793,120271.58871561226
1794,154532.62133680927
1795,138146.20833217268
1796,124257.72827249939
1797,108221.86175417872
1798,117073.28516900213
1799,105016.26847564
1800,132296.30682179195
1801,130336.15073533327
1802,125652.57277937452
1803,148498.68081740188
1804,135900.95948043096
1805,129410.45340263651
1806,119980.92922201467
1807,135107.79752577655
1808,122468.81167866597
1809,135909.8982019055
1810,142788.91184210454
1811,110937.74853550692
1812,101171.06563814046
1813,140218.68519840032
1814,101087.27421709987
1815,58295.09457874517
1816,102212.24982423864
1817,114751.15485571472
1818,146276.75526480115
1819,132009.21233566295
1820,46793.7330118958
1821,97211.25648753723
1822,153372.29567150082
1823,41147.83033158831
1824,127674.08855976899
1825,148573.30434865216
1826,105888.85685757166
1827,100409.59560230748
1828,134286.94164720934
1829,109962.12092273888
1830,151286.27335337282
1831,148276.11281079354
1832,56677.518686415206
1833,137911.59130516197
1834,120680.2426165827
1835,127283.22842152751
1836,123345.14346958383
1837,82133.84996577652
1838,142772.40156938363
1839,110310.16457656762
1840,148202.51278904043
1841,131585.09553525178
1842,108266.72922587545
1843,130494.83310161655
1844,132071.91137157727
1845,146870.67479591817
1846,155426.21739962127
1847,167959.3819414954
1848,57623.70676682139
1849,102281.8491458741
1850,118702.17532426876
1851,153522.86647892202
1852,122988.01868659911
1853,126250.0486159452
1854,163997.57438912458
1855,149379.0887587506
1856,228490.33710830763
1857,129803.08520140451
1858,141902.3493561299
1859,119445.97704447883
1860,144855.09887617754
1861,118757.46383304018
1862,323703.6994955362
1863,298928.7309690818
1864,299043.6254638335
1865,351916.46603763266
1866,334093.4888219675
1867,220888.18878615773
1868,287997.430583015
1869,203806.44900274137
1870,216437.7131281171
1871,252666.80236060187
1872,174547.2606713334
1873,256054.74995467925
1874,154366.9834158854
1875,205323.23711691584
1876,207676.6431156275
1877,208683.82865325722
1878,197060.58559757503
1879,128517.43305547333
1880,123925.73180902663
1881,246502.66389273526
1882,242536.07331359352
1883,176178.4122967533
1884,209365.05778837707
1885,226408.22524803507
1886,287828.7471303598
1887,216027.27868693523
1888,262061.41114592517
1889,177474.3057912186
1890,104786.04974193203
1891,119421.52499203314
1892,100430.57992866241
1893,137896.33378410432
1894,123175.66753941575
1895,135492.71657474467
1896,126464.6942918528
1897,112999.52067877282
1898,115957.8914011291
1899,157682.12461577417
1900,138281.88602749098
1901,186961.30178090525
1902,169620.41505652902
1903,230594.73913584184
1904,135463.3635211595
1905,201652.60182220722
1906,124017.59410830919
1907,198964.86888099098
1908,111684.84703261981
1909,124381.9090027126
1910,117433.9640158382
1911,238343.79655304423
1912,357295.81132447236
1913,127287.83844035747
1914,40560.95014236074
1915,335714.56135975785
1916,47356.397962992
1917,228745.22705328572
1918,138106.96218630736
1919,178197.55712311532
1920,160823.88338715
1921,395228.322773581
1922,318355.51988754445
1923,236776.40781198724
1924,217885.20076942813
1925,190026.44192540387
1926,384947.141014533
1927,130301.84141942004
1928,162071.08858733324
1929,124115.27958138136
1930,126674.83465479301
1931,138044.38233752706
1932,138604.91674554502
1933,211608.35962952237
1934,185680.2685270177
1935,170143.15085275844
1936,201919.62111129294
1937,183278.16426795078
1938,168149.09832577474
1939,258194.1622024953
1940,200937.3595251903
1941,165151.36572222057
1942,169269.42466925076
1943,235855.99966535793
1944,407988.35693644057
1945,425174.3358083449
1946,139108.18947330688
1947,311072.1146150722
1948,170884.78152305636
1949,240204.63609195358
1950,187720.25390694503
1951,221088.43795532788
1952,193959.43040622413
1953,155654.60823357492
1954,176600.75401013964
1955,136601.21529448128
1956,308594.7717870893
1957,157493.5804099381
1958,260442.14968765518
1959,148169.97665253334
1960,110786.3029145238
1961,119470.97787713357
1962,98855.2683431061
1963,105964.87339968952
1964,104919.13307722654
1965,142832.4691506019
1966,143010.68407778625
1967,288677.980026935
1968,412658.01085128007
1969,384177.535423774
1970,411448.297352312
1971,495485.2830147585
1972,373319.31638790347
1973,261862.06820400458
1974,339282.78961006546
1975,614868.9433761778
1976,266849.56211756245
1977,344721.4884966831
1978,359829.3553560787
1979,321614.7895700979
1980,208234.85879325404
1981,350086.0930264638
1982,215159.22761428988
1983,196988.53202297038
1984,161326.9938516503
1985,231248.45555672667
1986,213177.52618746125
1987,179767.59496983155
1988,170011.8015056243
1989,189099.4118712132
1990,204882.91243553217
1991,235090.98641122947
1992,215344.6572074831
1993,153799.8869174729
1994,225503.74739440222
1995,186786.3958905169
1996,252269.2841891527
1997,331275.89483124635
1998,322366.15520066686
1999,293839.5769399802
2000,323018.6473936628
2001,283827.67312064645
2002,251492.28099555403
2003,272836.94506580266
2004,286794.8896828348
2005,220805.84192172968
2006,222144.1654231299
2007,259243.38292837996
2008,217902.84527972862
2009,205283.34088833313
2010,192136.82279220017
2011,133712.11450340415
2012,170797.12904650334
2013,178824.96607228534
2014,185640.65475405706
2015,210287.35212685994
2016,194440.70209695344
2017,198425.12043462237
2018,105444.86521319667
2019,133016.04365187357
2020,97451.1611436239
2021,94775.31959427064
2022,208932.93328948325
2023,155068.73325180935
2024,271482.6851769503
2025,352942.9334364764
2026,177971.0690780772
2027,160625.37982823653
2028,148759.61863799873
2029,167248.50030684756
2030,273985.6268036139
2031,240222.50065050583
2032,262608.47384706367
2033,265187.4653730869
2034,172787.30538475834
2035,242320.75112743623
2036,189716.91017739204
2037,211082.5249496188
2038,310198.7850302745
2039,218470.08867690444
2040,279240.9108187442
2041,347476.27967000013
2042,207893.31885873215
2043,183515.3736866983
2044,169006.28675650366
2045,198659.82643647442
2046,155998.19117237817
2047,150001.1819780251
2048,136101.85720855524
2049,144870.01670965334
2050,166836.3387913353
2051,102395.84283095304
2052,120907.23365422088
2053,145879.82748426864
2054,89811.79140899844
2055,148494.16315896984
2056,136598.9812311034
2057,107753.37145747122
2058,217137.89448587832
2059,132098.29476424417
2060,178942.1752374224
2061,173861.8107844956
2062,127004.0420220977
2063,121806.19808155905
2064,142254.29877459625
2065,107988.20118182484
2066,163233.0285034466
2067,97022.65209739593
2068,152264.3833153388
2069,90806.45996171348
2070,120955.06235831184
2071,86915.20788373273
2072,141967.2680465348
2073,133498.39378536347
2074,173927.29644607945
2075,156738.1799418732
2076,116162.22165318097
2077,161463.61859189847
2078,123027.42727941205
2079,133855.63653776722
2080,127256.3783762222
2081,128070.88924866208
2082,124430.83415752991
2083,149018.63403885477
2084,112509.91296089572
2085,122219.68116391962
2086,108205.8886638979
2087,121476.18095039578
2088,91391.07649135041
2089,77467.59932121885
2090,119876.13000050225
2091,127001.5944450715
2092,120991.32008940377
2093,110661.45966640676
2094,108239.70704009809
2095,151909.95652125851
2096,83905.43858281862
2097,98749.05440362066
2098,163683.34232801315
2099,54282.20380713757
2100,66242.31509326566
2101,115105.90377285285
2102,111607.03949229304
2103,109107.56881578386
2104,100974.28561563011
2105,135568.21979431072
2106,75289.48233750131
2107,184963.6236634933
2108,120332.1709776233
2109,115663.87698405073
2110,121357.23325172978
2111,106912.1946325986
2112,137148.04280329007
2113,120101.16803195645
2114,122042.56037818213
2115,165452.0563396608
2116,107043.29681005154
2117,149279.46183748855
2118,118135.62183780495
2119,118163.95530078563
2120,104146.08278328134
2121,109114.0636621448
2122,121113.19336252418
2123,79554.47586137653
2124,148053.59782868516
2125,113166.06402846654
2126,142463.27219950146
2127,203923.01149968748
2128,107257.58987379828
2129,82099.0640114396
2130,149802.8716672988
2131,132852.38468330694
2132,104402.53841589481
2133,122950.07799505658
2134,116794.86695815019
2135,93126.10973822791
2136,79279.02598329782
2137,108086.15544399993
2138,135066.17719167122
2139,145382.72219698987
2140,133135.42366119576
2141,157289.2824762723
2142,126347.02822703547
2143,147902.5507264691
2144,135880.58735964564
2145,141199.93958195637
2146,183074.2158672474
2147,137222.9907079787
2148,120529.43436655978
2149,132036.80768438804
2150,232841.37581393347
2151,116030.21174872502
2152,179888.35580124438
2153,165098.58918244773
2154,103374.17509445168
2155,140959.277800318
2156,258301.2112575295
2157,230951.8908606985
2158,233165.95921126753
2159,215797.32874693253
2160,183643.67740674215
2161,237648.9812530841
2162,416667.2422654895
2163,362069.00212119624
2164,242803.4259636491
2165,207006.85164795726
2166,161421.4022804965
2167,222701.39389682477
2168,209867.13847665026
2169,196372.248862283
2170,221505.45054998173
2171,161924.08991292788
2172,133600.41542690707
2173,171327.43003387723
2174,228925.57418885894
2175,283663.72924488486
2176,315392.283797775
2177,235835.6778347117
2178,212190.7331140941
2179,135175.9211557764
2180,212833.62793944823
2181,197197.48744100655
2182,233141.17531568615
2183,189024.44009909604
2184,115977.28204227393
2185,125857.13818316137
2186,150345.43604881433
2187,137399.2685394082
2188,151077.30754816762
2189,260919.4511102967
2190,98207.60626144095
2191,77985.53072398693
2192,72803.85325518037
2193,110991.11632458435
2194,102757.362953613
2195,111093.85492306665
2196,101498.39586347142
2197,124766.16954012585
2198,161485.69842056665
2199,200615.74234738693
2200,140736.7786423588
2201,140534.0454389818
2202,227976.36833359595
2203,143713.72157026647
2204,187742.7200826352
2205,125620.39893589476
2206,140742.2950074392
2207,232924.5488561957
2208,274579.3768014178
2209,275572.328315525
2210,117650.14141889839
2211,112397.33741322946
2212,125067.79234908876
2213,110775.39392652847
2214,127754.76911439959
2215,102118.49990027653
2216,155449.13927907974
2217,59201.359205760295
2218,70980.34230037843
2219,70289.80872865017
2220,65330.49334778243
2221,331922.7144259129
2222,310028.5166151513
2223,290747.1960583954
2224,203919.80397034495
2225,120342.7775130444
2226,186851.59137812685
2227,190162.01152395003
2228,267983.31992238265
2229,250827.41992412246
2230,157923.91952192984
2231,211462.609389894
2232,184245.42604148382
2233,170680.5815598218
2234,234967.7891438634
2235,214783.2310420437
2236,253349.05068645402
2237,308084.7413964229
2238,184564.5398374795
2239,90904.02164461817
2240,152084.744952317
2241,148400.07429640475
2242,121411.38166164789
2243,122967.68145869879
2244,111061.93902592962
2245,112094.69351229613
2246,140826.25812751637
2247,109519.39694099383
2248,124090.67250402663
2249,116379.6823434778
2250,129653.37192748407
2251,81796.68954766045
2252,191622.41193957065
2253,159457.01842874466
2254,177199.56481729052
2255,182613.76669117622
2256,164884.86868767528
2257,207111.3274878657
2258,150818.37281951806
2259,172031.76116857887
2260,146419.54045797535
2261,200931.14433488602
2262,226718.64735902654
2263,411179.88417881937
2264,587694.2444562211
2265,158357.94319577143
2266,340434.14336841524
2267,399930.11213438556
2268,359729.04302165634
2269,145762.65311431186
2270,192344.7464515101
2271,208309.84203805044
2272,178591.47822732155
2273,149108.42552019007
2274,179493.68351675145
2275,165050.54490104862
2276,188466.44722308355
2277,194262.55436146123
2278,150841.01383093893
2279,125923.18207456607
2280,109968.84162536598
2281,164335.49519601517
2282,181468.3015724441
2283,109219.4568480662
2284,112422.99478960618
2285,151068.81316488684
2286,122854.6455609285
2287,365706.97010392597
2288,283583.44330882415
2289,369529.4515580102
2290,458806.1505953591
2291,333314.8370954929
2292,444733.9252558562
2293,488389.6471980328
2294,408406.1415453603
2295,485725.00040849013
2296,293708.2071941155
2297,358989.59410875273
2298,365862.55016476696
2299,346700.9483888676
2300,326161.0461509907
2301,314932.13245233125
2302,251743.99405540037
2303,236697.02206397324
2304,255563.19862843785
2305,199614.77631678645
2306,196849.2024927534
2307,206570.82011753914
2308,233916.08543177173
2309,289924.67192840826
2310,203733.12331790698
2311,206172.99580408735
2312,170778.47530610877
2313,169763.13834153456
2314,177531.76976743762
2315,177624.24764478044
2316,199730.55577743906
2317,194448.5024162544
2318,176507.34002140406
2319,183266.88625872083
2320,181162.6360804621
2321,235677.59059957095
2322,177588.5469635339
2323,188604.47461392928
2324,179019.7861758525
2325,213290.38927645373
2326,167223.244756251
2327,198376.0661553855
2328,216799.96172488973
2329,197270.91351100954
2330,185603.2527017982
2331,353856.7122688634
2332,398393.60707261955
2333,317849.90857436345
2334,271157.7047465451
2335,297032.1539139415
2336,313456.09796332696
2337,205117.30540308132
2338,269796.04170393466
2339,209413.15707661584
2340,400611.14209454437
2341,212933.03249355356
2342,236531.23016719392
2343,235445.93341000707
2344,215164.55498501132
2345,243175.55587530998
2346,214213.5329219074
2347,208115.91653289992
2348,249179.9517958079
2349,201004.65123261412
2350,305660.0579544807
2351,276567.36879522575
2352,261935.8676544373
2353,256920.09567106658
2354,148158.6341585083
2355,144256.9808196743
2356,145766.10441551756
2357,189801.98315229535
2358,206521.49099247847
2359,133755.61910752207
2360,107351.84380269948
2361,151418.2736317037
2362,272334.2978323928
2363,125294.79523541372
2364,136941.00932387344
2365,215539.65164516593
2366,193153.49511786917
2367,225692.5925664215
2368,225449.72340358014
2369,215753.6974567563
2370,166575.9481550182
2371,163822.35164377667
2372,189473.07353655662
2373,290765.48549635836
2374,342779.8082605101
2375,254420.0618206291
2376,295374.4042868947
2377,341947.45643730013
2378,146308.564951641
2379,197824.67119940656
2380,150330.5021138915
2381,163094.4956129594
2382,202189.39322306245
2383,201385.3468274088
2384,236773.91145285705
2385,153103.19902942187
2386,123486.58043941314
2387,125715.2747796428
2388,103852.03413955738
2389,109343.83844865147
2390,145343.2348254984
2391,141595.15680610246
2392,113215.51429654696
2393,175938.32414571047
2394,146435.88201641038
2395,214290.92762735518
2396,141350.20518613473
2397,230169.12832802476
2398,126458.1194325485
2399,64205.522028950625
2400,71611.11009893015
2401,124045.00041404975
2402,133445.32772939937
2403,151909.35991238966
2404,153624.21487571058
2405,156666.65793305787
2406,137652.64013951327
2407,117940.99235240025
2408,133769.88356421344
2409,115843.95106524367
2410,168078.6453984327
2411,115520.45375985837
2412,156390.07674283188
2413,127475.97746474716
2414,178518.030740547
2415,132737.6346650355
2416,125430.66699226355
2417,136350.05415856684
2418,136873.16161465898
2419,126750.82860282037
2420,120604.28312170543
2421,160826.06793979174
2422,106562.98399352614
2423,118206.2756549409
2424,152948.52790653674
2425,178250.83374848717
2426,129937.21921649612
2427,138318.6395054616
2428,188372.70311180025
2429,110313.04824239519
2430,129783.35699925358
2431,107563.79197796209
2432,141881.73193486079
2433,142769.9697568066
2434,135877.69752677265
2435,148124.05054809846
2436,107600.18465967123
2437,99252.85731756625
2438,119771.78244912146
2439,98710.7148164744
2440,121934.18201730949
2441,88652.93811368366
2442,92354.20040710153
2443,132246.6298094394
2444,131138.43631439036
2445,89688.79890058369
2446,150769.5105519578
2447,178745.44820405816
2448,114099.04014672863
2449,113234.63684105521
2450,152960.49083713896
2451,84737.61441815853
2452,193200.13364410444
2453,94561.01941098062
2454,118283.30499302043
2455,111892.23178890582
2456,124270.2013520139
2457,142396.6238571233
2458,143008.1139021911
2459,113715.7994464012
2460,137089.27209104542
2461,126325.44591265856
2462,134266.71134269377
2463,124870.42683375358
2464,190243.18008823914
2465,138419.78316768713
2466,113184.0680020406
2467,128776.14307250082
2468,89615.4240097418
2469,106660.96507449573
2470,203011.57529331223
2471,230037.93455729968
2472,164322.97220836248
2473,131786.8830836014
2474,70529.4526613529
2475,218366.59121585582
2476,125459.73151127333
2477,131879.90503853915
2478,162623.6281291998
2479,108286.030413685
2480,152316.14808802438
2481,113814.55606532609
2482,123106.9333568884
2483,102071.78548060877
2484,114304.51792264037
2485,124815.00106417494
2486,148871.6461358259
2487,144667.92046663683
2488,163872.72388831302
2489,152908.21811720336
2490,131944.91475152614
2491,86789.0335933856
2492,198451.1911412696
2493,150957.13484135826
2494,136898.15020551527
2495,85938.63575848317
2496,226595.83542755924
2497,155707.76307403206
2498,114748.31424854825
2499,85600.51388189489
2500,137688.46237229402
2501,140478.90482922902
2502,146455.5634684395
2503,79091.94462199822
2504,205866.32293517728
2505,232065.61868908952
2506,250233.9852729499
2507,285973.80442409083
2508,249871.73869996428
2509,215920.72817294614
2510,215562.83845074952
2511,172424.09124674162
2512,206268.71598498675
2513,229662.28697255446
2514,291731.36748291325
2515,154288.6942043731
2516,179929.70326256184
2517,151673.5463514162
2518,157976.34445062527
2519,237315.52092730615
2520,215609.79793868106
2521,184701.65535370054
2522,225109.0052622944
2523,113557.50597077869
2524,135996.15593783362
2525,142327.11785321377
2526,139398.96230185518
2527,107803.0121371418
2528,123334.29998451637
2529,105806.82942318133
2530,124833.47337412376
2531,262279.8014903012
2532,228017.7159057541
2533,189817.23008076422
2534,232890.46117465643
2535,289103.98066511564
2536,229950.49952717533
2537,244092.82152196264
2538,183428.89483266705
2539,178928.1566190068
2540,182548.0192276957
2541,181628.17320125454
2542,165741.50051485465
2543,116221.99120899002
2544,120687.16923143758
2545,134687.0909707774
2546,121801.11372808681
2547,127085.48701799844
2548,151298.36200291073
2549,162273.2252107808
2550,976893.3652758254
2551,138658.13016224795
2552,130196.22196743438
2553,76573.40014048644
2554,91604.46840604844
2555,115588.41332669833
2556,97978.0876068903
2557,103762.86856331908
2558,153027.33142341996
2559,145985.54619504095
2560,152159.0785208973
2561,149630.71903513002
2562,151967.56868433428
2563,161816.0210919806
2564,219970.81829556212
2565,142090.5618850237
2566,158563.47530931275
2567,151213.32970665194
2568,198500.79200128335
2569,236275.60378448968
2570,113451.24112314732
2571,209079.9182339495
2572,156873.32548723253
2573,235863.89064772328
2574,329369.00041467766
2575,135331.70337882524
2576,142284.08563564916
2577,176559.40621535122
2578,80173.08376904728
2579,58019.85282382319
2580,79770.79143071055
2581,90249.32380595856
2582,93854.65966142746
2583,301563.89805983304
2584,184050.6358932282
2585,186016.94949010396
2586,219832.6490640761
2587,199631.07351152727
2588,148948.71549368917
2589,144816.98847169455
2590,193975.19001776812
2591,221088.3489781602
2592,214931.01586618889
2593,244061.0915062317
2594,171101.41213224872
2595,194700.17873354055
2596,274755.6174291537
2597,187846.08955765745
2598,282373.96519034257
2599,276064.522940063
2600,154851.20020646224
2601,131440.93953182304
2602,79880.24727928147
2603,101018.75650658426
2604,87787.62123684926
2605,76820.55303516566
2606,137204.76168401566
2607,196915.10828721165
2608,168176.8938908919
2609,167960.0278595777
2610,114503.08550356308
2611,158698.69910833723
2612,160931.46485286666
2613,124941.57275591278
2614,118188.4097916373
2615,152048.3614804747
2616,138420.8359868101
2617,192748.59354638032
2618,178469.47980296906
2619,205197.8896083433
2620,191233.87124769206
2621,172633.3507769009
2622,181039.08737318753
2623,231710.73911132157
2624,314972.98377092107
2625,295851.17867004505
2626,174320.7115993916
2627,169160.31060079884
2628,568586.0385845673
2629,540737.3361464152
2630,401893.9263051481
2631,522173.4750896046
2632,447139.86626178416
2633,338528.43863530277
2634,478415.2437471484
2635,147704.9253660129
2636,165195.49446091155
2637,176503.43111531326
2638,264479.57702139916
2639,185012.09218950282
2640,152437.23402541905
2641,101569.5064204616
2642,188368.50598541435
2643,104175.87607742645
2644,113800.41859130225
2645,111129.01397177568
2646,95119.35564299395
2647,101946.24255679967
2648,141989.2487964297
2649,152911.97278568137
2650,132859.9468498484
2651,140439.1736006742
2652,406058.34330193565
2653,253673.92849639102
2654,267432.3439356679
2655,426675.85819098837
2656,314998.9740401816
2657,362982.3975898541
2658,296899.48616233625
2659,299418.6031712479
2660,370851.80778268154
2661,352516.7617042772
2662,364876.2987763926
2663,293706.4990938833
2664,275990.53320392594
2665,328750.51826632855
2666,283682.80405593745
2667,169518.0089599008
2668,173891.98162565357
2669,182737.590706039
2670,270408.11824142793
2671,178634.94126028853
2672,195586.01252288144
2673,205370.1716944022
2674,194340.0602422952
2675,172739.98710621346
2676,186876.31302760667
2677,199859.90934440686
2678,224401.10125688073
2679,274489.3528325157
2680,306852.3664528072
2681,405090.90727380407
2682,314490.57821161597
2683,525310.9824771483
2684,306390.41396571125
2685,314838.9030582247
2686,250876.68687972982
2687,302357.1454438446
2688,222608.10620256822
2689,207120.86853096038
2690,457309.7657863758
2691,199422.4054083777
2692,143607.56256465986
2693,202994.8202334219
2694,132600.89402401212
2695,192008.13645890213
2696,181591.113177615
2697,190641.92717095476
2698,186244.5162008883
2699,177442.26101614482
2700,158945.26459023904
2701,138266.30456460454
2702,99996.68973584076
2703,115896.26799845362
2704,137374.37687391072
2705,109297.24267681154
2706,96069.77219033068
2707,107583.54172758014
2708,132286.96939117656
2709,105231.4693757431
2710,128154.72484476076
2711,280075.43522189406
2712,410547.516194947
2713,175421.9742113603
2714,144517.71440955147
2715,174909.0982041105
2716,141035.3848052385
2717,199131.2828578027
2718,218211.15704774208
2719,148567.18770148046
2720,166394.7586168381
2721,130283.82362436903
2722,155413.4211389125
2723,132080.24114511308
2724,123851.44788577143
2725,123260.77300452701
2726,148480.9324530387
2727,174540.33395065102
2728,177960.69172303338
2729,152109.76269558235
2730,153029.72957860926
2731,126220.22926790659
2732,135035.38241415648
2733,162581.1155036802
2734,115140.80298158308
